seq_id,result,probability
ENST00000592771.5|ENSG00000031823.14|OTTHUMG00000180636.6|OTTHUMT00000452305.1|RANBP3-229|RANBP3|1937|UTR5:1-3|CDS:4-228|UTR3:229-1937|,mRNA,1.0
ENST00000592281.5|ENSG00000087903.13|OTTHUMG00000180711.5|OTTHUMT00000452697.2|RFX2-219|RFX2|446|UTR5:1-130|CDS:131-446|,mRNA,1.0
ENST00000596149.5|ENSG00000125656.10|OTTHUMG00000180779.7|OTTHUMT00000452987.1|CLPP-204|CLPP|745|UTR5:1-128|CDS:129-701|UTR3:702-745|,mRNA,1.0
ENST00000595047.5|ENSG00000125651.14|OTTHUMG00000168087.4|OTTHUMT00000398035.2|GTF2F1-205|GTF2F1|1382|UTR5:1-238|CDS:239-1382|,mRNA,1.0
ENST00000595324.5|ENSG00000104833.12|OTTHUMG00000181829.5|OTTHUMT00000457846.1|TUBB4A-205|TUBB4A|1050|UTR5:1-97|CDS:98-427|UTR3:428-1050|,mRNA,1.0
ENST00000600677.5|ENSG00000125733.18|OTTHUMG00000150255.6|OTTHUMT00000457868.1|TRIP10-212|TRIP10|2022|UTR5:1-48|CDS:49-1080|UTR3:1081-2022|,mRNA,1.0
ENST00000361664.7|ENSG00000198723.11|OTTHUMG00000157183.6|OTTHUMT00000347808.2|TEX45-201|TEX45|1690|UTR5:1-152|CDS:153-1670|UTR3:1671-1690|,mRNA,1.0
ENST00000596712.1|ENSG00000198816.7|OTTHUMG00000182582.4|OTTHUMT00000458973.3|ZNF358-201|ZNF358|662|UTR5:1-153|CDS:154-662|,mRNA,1.0
ENST00000601406.5|ENSG00000229833.9|OTTHUMG00000182394.3|OTTHUMT00000460951.1|PET100-205|PET100|332|UTR5:1-10|CDS:11-217|UTR3:218-332|,lncRNA,1.0
ENST00000599400.1|ENSG00000076944.16|OTTHUMG00000182396.6|OTTHUMT00000460971.1|STXBP2-214|STXBP2|811|CDS:1-448|UTR3:449-811|,mRNA,1.0
ENST00000221515.6|ENSG00000104918.8|OTTHUMG00000182503.4|OTTHUMT00000461731.3|RETN-201|RETN|516|UTR5:1-83|CDS:84-410|UTR3:411-516|,mRNA,1.0
ENST00000596459.5|ENSG00000066044.15|OTTHUMG00000182470.4|OTTHUMT00000461495.1|ELAVL1-205|ELAVL1|1473|UTR5:1-168|CDS:169-1149|UTR3:1150-1473|,mRNA,1.0
ENST00000601886.1|ENSG00000167772.12|OTTHUMG00000182273.6|OTTHUMT00000460318.3|ANGPTL4-211|ANGPTL4|552|UTR5:1-264|CDS:265-552|,mRNA,1.0
ENST00000348943.7|ENSG00000099783.12|OTTHUMG00000182383.7|OTTHUMT00000460893.2|HNRNPM-202|HNRNPM|2568|UTR5:1-232|CDS:233-2308|UTR3:2309-2568|,mRNA,1.0
ENST00000598367.5|ENSG00000099783.12|OTTHUMG00000182383.7|OTTHUMT00000460945.1|HNRNPM-210|HNRNPM|298|CDS:1-298|,lncRNA,1.0
ENST00000600262.1|ENSG00000133246.12|OTTHUMG00000167924.5|OTTHUMT00000460327.2|PRAM1-204|PRAM1|583|UTR5:1-43|CDS:44-583|,mRNA,1.0
ENST00000596675.1|ENSG00000142347.17|OTTHUMG00000156005.6|OTTHUMT00000460253.1|MYO1F-209|MYO1F|531|UTR5:1-129|CDS:130-531|,mRNA,1.0
ENST00000324436.4|ENSG00000181786.4|OTTHUMG00000182194.2|OTTHUMT00000459953.2|ACTL9-201|ACTL9|1426|UTR5:1-121|CDS:122-1372|UTR3:1373-1426|,mRNA,1.0
ENST00000641125.1|ENSG00000181733.3|OTTHUMG00000182195.3|OTTHUMT00000459954.3|OR2Z1-202|OR2Z1|1755|UTR5:1-623|CDS:624-1568|UTR3:1569-1755|,mRNA,0.999
ENST00000588124.1|ENSG00000188321.13|OTTHUMG00000179942.5|OTTHUMT00000449022.3|ZNF559-207|ZNF559|801|UTR5:1-558|CDS:559-801|,mRNA,0.999
ENST00000586417.5|ENSG00000130734.10|OTTHUMG00000180582.3|OTTHUMT00000452018.1|ATG4D-204|ATG4D|1752|UTR5:1-196|CDS:197-679|UTR3:680-1752|,mRNA,1.0
ENST00000591396.5|ENSG00000161888.11|OTTHUMG00000180798.2|OTTHUMT00000453060.1|SPC24-205|SPC24|832|CDS:1-516|UTR3:517-832|,mRNA,1.0
ENST00000586836.5|ENSG00000198003.12|OTTHUMG00000182028.3|OTTHUMT00000458804.1|CCDC151-202|CCDC151|1867|UTR5:1-422|CDS:423-1637|UTR3:1638-1867|,mRNA,1.0
ENST00000592571.1|ENSG00000130159.14|OTTHUMG00000178590.6|OTTHUMT00000458844.2|ECSIT-212|ECSIT|941|CDS:1-215|UTR3:216-941|,mRNA,1.0
ENST00000417981.6|ENSG00000130159.14|OTTHUMG00000178590.6|OTTHUMT00000458845.1|ECSIT-203|ECSIT|970|UTR5:1-134|CDS:135-788|UTR3:789-970|,mRNA,1.0
ENST00000455282.1|ENSG00000171291.8|OTTHUMG00000156527.3|OTTHUMT00000344512.1|ZNF439-203|ZNF439|2408|UTR5:1-403|CDS:404-1495|UTR3:1496-2408|,mRNA,1.0
ENST00000591944.1|ENSG00000267179.1|OTTHUMG00000182304.1|OTTHUMT00000460443.1|AC008770.2-202|AC008770.2|567|UTR5:1-100|CDS:101-448|UTR3:449-567|,mRNA,0.999
ENST00000434822.1|ENSG00000213297.8|OTTHUMG00000170135.1|OTTHUMT00000407609.1|ZNF625-ZNF20-202|ZNF625-ZNF20|1532|UTR5:1-173|CDS:174-359|UTR3:360-1532|,mRNA,1.0
ENST00000438182.5|ENSG00000198342.10|OTTHUMG00000156411.4|OTTHUMT00000344110.1|ZNF442-203|ZNF442|1906|UTR5:1-111|CDS:112-1788|UTR3:1789-1906|,mRNA,1.0
ENST00000600864.5|ENSG00000095059.16|OTTHUMG00000182618.3|OTTHUMT00000462709.1|DHPS-220|DHPS|464|CDS:1-348|UTR3:349-464|,mRNA,0.999
ENST00000221486.5|ENSG00000104889.6|OTTHUMG00000180481.3|OTTHUMT00000451507.3|RNASEH2A-201|RNASEH2A|2753|UTR5:1-118|CDS:119-1018|UTR3:1019-2753|,mRNA,1.0
ENST00000591470.5|ENSG00000105607.13|OTTHUMG00000180561.5|OTTHUMT00000451900.1|GCDH-216|GCDH|1867|UTR5:1-145|CDS:146-1462|UTR3:1463-1867|,mRNA,1.0
ENST00000590445.5|ENSG00000105607.13|OTTHUMG00000180561.5|OTTHUMT00000451901.1|GCDH-210|GCDH|496|UTR5:1-73|CDS:74-334|UTR3:335-496|,mRNA,0.999
ENST00000316448.9|ENSG00000179218.13|OTTHUMG00000180574.2|OTTHUMT00000451952.1|CALR-201|CALR|1903|UTR5:1-73|CDS:74-1327|UTR3:1328-1903|,mRNA,1.0
ENST00000317060.3|ENSG00000179284.5|OTTHUMG00000180725.2|OTTHUMT00000452761.2|DAND5-201|DAND5|1877|UTR5:1-179|CDS:180-749|UTR3:750-1877|,lncRNA,0.718
ENST00000591415.1|ENSG00000104915.15|OTTHUMG00000180759.3|OTTHUMT00000452922.2|STX10-209|STX10|291|CDS:1-291|,mRNA,0.999
ENST00000637297.1|ENSG00000141837.19|OTTHUMG00000044590.16|OTTHUMT00000489433.1|CACNA1A-239|CACNA1A|637|CDS:1-637|,mRNA,1.0
ENST00000221554.13|ENSG00000104957.14|OTTHUMG00000180837.7|OTTHUMT00000453218.3|CCDC130-201|CCDC130|1673|UTR5:1-261|CDS:262-1452|UTR3:1453-1673|,mRNA,1.0
ENST00000592760.1|ENSG00000104979.9|OTTHUMG00000180914.2|OTTHUMT00000453625.1|C19orf53-205|C19orf53|357|CDS:1-94|UTR3:95-357|,lncRNA,0.996
ENST00000591439.5|ENSG00000132016.11|OTTHUMG00000181851.2|OTTHUMT00000457951.1|C19orf57-207|C19orf57|569|CDS:1-420|UTR3:421-569|,mRNA,0.998
ENST00000589994.5|ENSG00000072062.13|OTTHUMG00000182051.3|OTTHUMT00000459007.1|PRKACA-208|PRKACA|1127|UTR5:1-33|CDS:34-1065|UTR3:1066-1127|,mRNA,1.0
ENST00000590315.5|ENSG00000123136.14|OTTHUMG00000182181.4|OTTHUMT00000459886.2|DDX39A-213|DDX39A|566|CDS:1-566|,mRNA,1.0
ENST00000215565.3|ENSG00000099795.7|OTTHUMG00000183291.2|OTTHUMT00000466025.2|NDUFB7-201|NDUFB7|535|UTR5:1-66|CDS:67-480|UTR3:481-535|,mRNA,1.0
ENST00000594294.5|ENSG00000127507.18|OTTHUMG00000183408.4|OTTHUMT00000466504.2|ADGRE2-206|ADGRE2|2325|CDS:1-2325|,mRNA,1.0
ENST00000327462.4|ENSG00000185385.4|OTTHUMG00000183415.3|-|OR7A17-201|OR7A17|1127|UTR5:1-97|CDS:98-1027|UTR3:1028-1127|,mRNA,1.0
ENST00000601761.1|ENSG00000105143.12|OTTHUMG00000183351.2|OTTHUMT00000466291.2|SLC1A6-211|SLC1A6|566|UTR5:1-344|CDS:345-566|,mRNA,0.952
ENST00000597315.5|ENSG00000141867.17|OTTHUMG00000183252.8|OTTHUMT00000465863.1|BRD4-208|BRD4|892|UTR5:1-188|CDS:189-629|UTR3:630-892|,mRNA,1.0
ENST00000305892.1|ENSG00000171936.2|OTTHUMG00000182390.3|-|OR10H3-201|OR10H3|951|CDS:1-951|,mRNA,1.0
ENST00000344824.10|ENSG00000167460.16|OTTHUMG00000182134.8|OTTHUMT00000459672.2|TPM4-202|TPM4|1417|UTR5:1-118|CDS:119-973|UTR3:974-1417|,mRNA,1.0
ENST00000300933.8|ENSG00000167460.16|OTTHUMG00000182134.8|OTTHUMT00000459673.4|TPM4-201|TPM4|2666|UTR5:1-260|CDS:261-1007|UTR3:1008-2666|,mRNA,1.0
ENST00000593031.1|ENSG00000196684.12|OTTHUMG00000182256.5|OTTHUMT00000460274.2|HSH2D-204|HSH2D|585|UTR5:1-66|CDS:67-585|,mRNA,1.0
ENST00000269878.8|ENSG00000141977.9|OTTHUMG00000182281.1|OTTHUMT00000460351.1|CIB3-201|CIB3|711|UTR5:1-50|CDS:51-614|UTR3:615-711|,mRNA,1.0
ENST00000596942.5|ENSG00000099331.13|OTTHUMG00000182707.2|OTTHUMT00000463248.2|MYO9B-208|MYO9B|584|CDS:1-584|,mRNA,1.0
ENST00000598419.1|ENSG00000099331.13|OTTHUMG00000182707.2|OTTHUMT00000463250.1|MYO9B-213|MYO9B|544|CDS:1-525|UTR3:526-544|,mRNA,1.0
ENST00000599474.5|ENSG00000105393.16|OTTHUMG00000182755.3|OTTHUMT00000463472.2|BABAM1-212|BABAM1|731|UTR5:1-131|CDS:132-731|,mRNA,0.999
ENST00000598347.2|ENSG00000160117.15|OTTHUMG00000150839.6|OTTHUMT00000463357.2|ANKLE1-208|ANKLE1|2003|CDS:1-1796|UTR3:1797-2003|,mRNA,1.0
ENST00000252602.1|ENSG00000130312.6|OTTHUMG00000182764.1|OTTHUMT00000463516.1|MRPL34-201|MRPL34|968|UTR5:1-225|CDS:226-504|UTR3:505-968|,mRNA,0.999
ENST00000599164.5|ENSG00000167483.18|OTTHUMG00000182892.2|OTTHUMT00000464208.1|FAM129C-208|FAM129C|2073|UTR5:1-78|CDS:79-1941|UTR3:1942-2073|,mRNA,1.0
ENST00000598019.6|ENSG00000096996.15|OTTHUMG00000183417.8|OTTHUMT00000466857.3|IL12RB1-206|IL12RB1|595|UTR5:1-393|CDS:394-595|,mRNA,0.999
ENST00000262805.16|ENSG00000105650.22|OTTHUMG00000183353.9|OTTHUMT00000466301.2|PDE4C-201|PDE4C|2472|UTR5:1-60|CDS:61-2103|UTR3:2104-2472|,mRNA,1.0
ENST00000539010.5|ENSG00000105650.22|OTTHUMG00000183353.9|-|PDE4C-203|PDE4C|1699|UTR5:1-155|CDS:156-1601|UTR3:1602-1699|,mRNA,1.0
ENST00000597765.1|ENSG00000130513.6|OTTHUMG00000183360.6|OTTHUMT00000466339.3|GDF15-204|GDF15|562|UTR5:1-543|CDS:544-562|,lncRNA,0.594
ENST00000339007.4|ENSG00000175489.10|OTTHUMG00000183361.5|OTTHUMT00000466342.2|LRRC25-201|LRRC25|2427|UTR5:1-659|CDS:660-1577|UTR3:1578-2427|,mRNA,1.0
ENST00000608443.6|ENSG00000105701.16|OTTHUMG00000183368.12|OTTHUMT00000471638.2|FKBP8-213|FKBP8|1761|UTR5:1-113|CDS:114-1355|UTR3:1356-1761|,mRNA,1.0
ENST00000599256.5|ENSG00000221983.7|OTTHUMG00000183110.2|OTTHUMT00000465119.1|UBA52-212|UBA52|927|UTR5:1-737|CDS:738-927|,mRNA,0.999
ENST00000595158.5|ENSG00000221983.7|OTTHUMG00000183110.2|OTTHUMT00000465120.1|UBA52-204|UBA52|743|UTR5:1-272|CDS:273-659|UTR3:660-743|,mRNA,1.0
ENST00000600490.5|ENSG00000105696.9|OTTHUMG00000183113.5|OTTHUMT00000465143.2|TMEM59L-205|TMEM59L|1717|UTR5:1-185|CDS:186-1214|UTR3:1215-1717|,mRNA,1.0
ENST00000425807.1|ENSG00000105664.11|OTTHUMG00000169318.4|OTTHUMT00000403459.1|COMP-202|COMP|2292|UTR5:1-36|CDS:37-2151|UTR3:2152-2292|,mRNA,1.0
ENST00000593361.5|ENSG00000105671.12|OTTHUMG00000182994.4|OTTHUMT00000464598.2|DDX49-202|DDX49|557|UTR5:1-14|CDS:15-140|UTR3:141-557|,mRNA,1.0
ENST00000542541.6|ENSG00000051128.19|OTTHUMG00000182995.3|OTTHUMT00000464611.2|HOMER3-205|HOMER3|1607|UTR5:1-521|CDS:522-1607|,mRNA,1.0
ENST00000602689.1|ENSG00000064489.22|OTTHUMG00000154572.8|OTTHUMT00000467614.1|BORCS8-MEF2B-206|BORCS8-MEF2B|554|UTR5:1-5|CDS:6-365|UTR3:366-554|,mRNA,1.0
ENST00000457895.6|ENSG00000167491.17|OTTHUMG00000152541.10|OTTHUMT00000326676.4|GATAD2A-210|GATAD2A|729|UTR5:1-232|CDS:233-729|,mRNA,1.0
ENST00000432704.5|ENSG00000167491.17|OTTHUMG00000152541.10|OTTHUMT00000326677.2|GATAD2A-207|GATAD2A|570|UTR5:1-152|CDS:153-570|,mRNA,0.999
ENST00000585580.3|ENSG00000178093.13|OTTHUMG00000182146.4|OTTHUMT00000459734.3|TSSK6-201|TSSK6|1467|UTR5:1-258|CDS:259-1080|UTR3:1081-1467|,mRNA,1.0
ENST00000588461.1|ENSG00000064547.14|OTTHUMG00000182328.3|OTTHUMT00000460548.2|LPAR2-205|LPAR2|609|UTR5:1-548|CDS:549-609|,mRNA,1.0
ENST00000545006.1|ENSG00000081665.14|OTTHUMG00000182367.5|OTTHUMT00000460799.1|ZNF506-204|ZNF506|1007|UTR5:1-119|CDS:120-356|UTR3:357-1007|,lncRNA,0.997
ENST00000610902.4|ENSG00000160352.15|OTTHUMG00000182833.4|OTTHUMT00000463934.2|ZNF714-205|ZNF714|2671|UTR5:1-316|CDS:317-1984|UTR3:1985-2671|,mRNA,1.0
ENST00000599535.1|ENSG00000197372.9|OTTHUMG00000183384.2|OTTHUMT00000466435.2|ZNF675-205|ZNF675|721|UTR5:1-407|CDS:408-721|,mRNA,0.999
ENST00000594886.5|ENSG00000213096.10|OTTHUMG00000183394.1|OTTHUMT00000466451.1|ZNF254-204|ZNF254|792|UTR5:1-132|CDS:133-294|UTR3:295-792|,mRNA,0.999
ENST00000592153.5|ENSG00000131943.17|OTTHUMG00000149838.6|OTTHUMT00000459327.2|C19orf12-207|C19orf12|1504|UTR5:1-110|CDS:111-434|UTR3:435-1504|,mRNA,1.0
ENST00000392278.2|ENSG00000131943.17|OTTHUMG00000149838.6|OTTHUMT00000313509.2|C19orf12-205|C19orf12|895|UTR5:1-127|CDS:128-586|UTR3:587-895|,mRNA,1.0
ENST00000585655.1|ENSG00000105176.18|OTTHUMG00000177923.6|OTTHUMT00000459472.1|URI1-213|URI1|385|CDS:1-54|UTR3:55-385|,lncRNA,0.999
ENST00000587077.6|ENSG00000178904.19|OTTHUMG00000180222.10|OTTHUMT00000450309.4|DPY19L3-206|DPY19L3|2456|UTR5:1-404|CDS:405-713|UTR3:714-2456|,mRNA,0.999
ENST00000587521.7|ENSG00000105220.16|OTTHUMG00000182087.10|OTTHUMT00000451684.4|GPI-207|GPI|577|UTR5:1-227|CDS:228-577|,mRNA,1.0
ENST00000592740.5|ENSG00000266953.6|OTTHUMG00000182250.3|OTTHUMT00000460244.2|AC092073.1-201|AC092073.1|625|CDS:1-625|,mRNA,1.0
ENST00000600231.5|ENSG00000089351.14|OTTHUMG00000182464.5|OTTHUMT00000461558.1|GRAMD1A-212|GRAMD1A|2534|UTR5:1-156|CDS:157-825|UTR3:826-2534|,mRNA,1.0
ENST00000604804.5|ENSG00000089356.18|OTTHUMG00000184625.2|OTTHUMT00000468992.1|FXYD3-211|FXYD3|564|UTR5:1-55|CDS:56-406|UTR3:407-564|,mRNA,0.999
ENST00000605677.1|ENSG00000089356.18|OTTHUMG00000184625.2|OTTHUMT00000468996.1|FXYD3-214|FXYD3|633|UTR5:1-14|CDS:15-305|UTR3:306-633|,lncRNA,0.991
ENST00000392197.7|ENSG00000011590.14|OTTHUMG00000048118.7|OTTHUMT00000109491.4|ZBTB32-202|ZBTB32|2037|UTR5:1-287|CDS:288-1751|UTR3:1752-2037|,mRNA,0.999
ENST00000262630.7|ENSG00000011590.14|OTTHUMG00000048118.7|-|ZBTB32-201|ZBTB32|1960|UTR5:1-210|CDS:211-1674|UTR3:1675-1960|,mRNA,1.0
ENST00000444637.6|ENSG00000167595.15|OTTHUMG00000168103.10|OTTHUMT00000398159.2|PROSER3-204|PROSER3|579|UTR5:1-320|CDS:321-579|,mRNA,0.999
ENST00000585925.6|ENSG00000167604.14|OTTHUMG00000180760.7|OTTHUMT00000457388.3|AD000864.1-208|AD000864.1|1036|UTR5:1-160|CDS:161-1036|,mRNA,1.0
ENST00000589517.1|ENSG00000011600.11|OTTHUMG00000181739.4|OTTHUMT00000457400.1|TYROBP-209|TYROBP|415|UTR5:1-67|CDS:68-406|UTR3:407-415|,mRNA,1.0
ENST00000645695.1|ENSG00000181392.16|OTTHUMG00000048135.8|OTTHUMT00000497325.1|SYNE4-208|SYNE4|1328|UTR5:1-86|CDS:87-1301|UTR3:1302-1328|,mRNA,1.0
ENST00000585960.5|ENSG00000186020.13|OTTHUMG00000180714.3|OTTHUMT00000452733.2|ZNF529-203|ZNF529|535|UTR5:1-259|CDS:260-535|,mRNA,1.0
ENST00000589801.1|ENSG00000181666.18|OTTHUMG00000181937.8|OTTHUMT00000458364.4|HKR1-214|HKR1|480|UTR5:1-367|CDS:368-480|,lncRNA,0.994
ENST00000586187.2|ENSG00000188227.13|OTTHUMG00000182003.5|OTTHUMT00000458627.1|ZNF793-204|ZNF793|1240|CDS:1-179|UTR3:180-1240|,lncRNA,0.981
ENST00000591516.6|ENSG00000189144.13|OTTHUMG00000048183.4|OTTHUMT00000459777.2|ZNF573-219|ZNF573|578|UTR5:1-32|CDS:33-365|UTR3:366-578|,lncRNA,0.972
ENST00000420980.6|ENSG00000011332.19|OTTHUMG00000157164.4|OTTHUMT00000347721.1|DPF1-206|DPF1|2227|UTR5:1-27|CDS:28-1170|UTR3:1171-2227|,mRNA,1.0
ENST00000586624.1|ENSG00000011332.19|OTTHUMG00000157164.4|OTTHUMT00000452951.2|DPF1-216|DPF1|428|UTR5:1-265|CDS:266-428|,mRNA,1.0
ENST00000591889.2|ENSG00000267748.4|OTTHUMG00000181893.3|OTTHUMT00000458167.2|AC011479.1-202|AC011479.1|528|CDS:1-461|UTR3:462-528|,mRNA,0.999
ENST00000409410.6|ENSG00000099338.23|OTTHUMG00000153223.7|OTTHUMT00000330203.4|CATSPERG-203|CATSPERG|2634|UTR5:1-652|CDS:653-2634|,mRNA,1.0
ENST00000589474.5|ENSG00000171777.16|OTTHUMG00000182327.5|OTTHUMT00000460530.2|RASGRP4-213|RASGRP4|2592|UTR5:1-214|CDS:215-2194|UTR3:2195-2592|,mRNA,1.0
ENST00000592558.1|ENSG00000178982.9|OTTHUMG00000180865.4|OTTHUMT00000453416.1|EIF3K-211|EIF3K|670|UTR5:1-58|CDS:59-637|UTR3:638-670|,mRNA,1.0
ENST00000600070.1|ENSG00000171747.9|OTTHUMG00000182608.3|OTTHUMT00000462642.1|LGALS4-209|LGALS4|661|CDS:1-656|UTR3:657-661|,mRNA,1.0
ENST00000595567.1|ENSG00000104823.9|OTTHUMG00000182609.3|OTTHUMT00000462665.2|ECH1-205|ECH1|308|UTR5:1-256|CDS:257-308|,lncRNA,0.996
ENST00000602115.1|ENSG00000104823.9|OTTHUMG00000182609.3|OTTHUMT00000462666.2|ECH1-217|ECH1|209|CDS:1-209|,lncRNA,1.0
ENST00000599598.1|ENSG00000269190.6|OTTHUMG00000182718.4|OTTHUMT00000463278.2|FBXO17-206|FBXO17|510|CDS:1-284|UTR3:285-510|,mRNA,0.999
ENST00000509137.6|ENSG00000161243.9|OTTHUMG00000182719.3|-|FBXO27-202|FBXO27|2130|UTR5:1-49|CDS:50-901|UTR3:902-2130|,mRNA,1.0
ENST00000601531.1|ENSG00000183760.10|OTTHUMG00000182799.1|OTTHUMT00000463812.1|ACP7-203|ACP7|736|CDS:1-682|UTR3:683-736|,mRNA,1.0
ENST00000599470.5|ENSG00000130669.17|OTTHUMG00000182800.2|OTTHUMT00000463814.1|PAK4-209|PAK4|1715|UTR5:1-160|CDS:161-1477|UTR3:1478-1715|,mRNA,1.0
ENST00000595564.5|ENSG00000006712.15|OTTHUMG00000182968.3|OTTHUMT00000464478.1|PAF1-204|PAF1|1810|UTR5:1-290|CDS:291-1748|UTR3:1749-1810|,mRNA,1.0
ENST00000416728.3|ENSG00000006712.15|OTTHUMG00000182968.3|OTTHUMT00000464480.1|PAF1-202|PAF1|1383|UTR5:1-290|CDS:291-1157|UTR3:1158-1383|,mRNA,1.0
ENST00000596443.1|ENSG00000090924.15|OTTHUMG00000152570.8|OTTHUMT00000464501.1|PLEKHG2-214|PLEKHG2|527|CDS:1-348|UTR3:349-527|,mRNA,0.999
ENST00000594729.5|ENSG00000196235.14|OTTHUMG00000182973.5|OTTHUMT00000464923.1|SUPT5H-206|SUPT5H|364|UTR5:1-57|CDS:58-364|,mRNA,1.0
ENST00000601274.5|ENSG00000105202.9|OTTHUMG00000182581.8|OTTHUMT00000462527.2|FBL-211|FBL|877|UTR5:1-57|CDS:58-877|,mRNA,1.0
ENST00000599685.5|ENSG00000105223.20|OTTHUMG00000152736.8|OTTHUMT00000463005.2|PLD3-221|PLD3|544|UTR5:1-334|CDS:335-544|,mRNA,0.999
ENST00000598962.5|ENSG00000105223.20|OTTHUMG00000152736.8|OTTHUMT00000463007.2|PLD3-219|PLD3|580|UTR5:1-496|CDS:497-580|,mRNA,0.994
ENST00000409587.5|ENSG00000105223.20|OTTHUMG00000152736.8|OTTHUMT00000327721.1|PLD3-206|PLD3|2180|UTR5:1-397|CDS:398-1870|UTR3:1871-2180|,mRNA,1.0
ENST00000594908.5|ENSG00000105223.20|OTTHUMG00000152736.8|OTTHUMT00000463026.2|PLD3-217|PLD3|804|UTR5:1-163|CDS:164-804|,mRNA,1.0
ENST00000291823.2|ENSG00000160396.8|OTTHUMG00000182598.1|OTTHUMT00000462593.1|HIPK4-201|HIPK4|2452|UTR5:1-285|CDS:286-2136|UTR3:2137-2452|,mRNA,1.0
ENST00000600718.5|ENSG00000160410.15|OTTHUMG00000182602.11|OTTHUMT00000462615.1|SHKBP1-224|SHKBP1|1993|CDS:1-1832|UTR3:1833-1993|,mRNA,1.0
ENST00000598773.5|ENSG00000105245.9|OTTHUMG00000182627.5|OTTHUMT00000462768.2|NUMBL-206|NUMBL|834|UTR5:1-129|CDS:130-834|,mRNA,1.0
ENST00000324464.8|ENSG00000123815.12|OTTHUMG00000182620.8|OTTHUMT00000462731.2|COQ8B-202|COQ8B|2443|UTR5:1-303|CDS:304-1938|UTR3:1939-2443|,mRNA,1.0
ENST00000593723.1|ENSG00000123815.12|OTTHUMG00000182620.8|OTTHUMT00000462756.3|COQ8B-204|COQ8B|325|UTR5:1-295|CDS:296-325|,lncRNA,1.0
ENST00000600139.1|ENSG00000188493.15|OTTHUMG00000150174.7|OTTHUMT00000463116.1|C19orf54-210|C19orf54|369|CDS:1-196|UTR3:197-369|,lncRNA,0.999
ENST00000243563.8|ENSG00000077312.9|OTTHUMG00000182689.7|OTTHUMT00000463118.3|SNRPA-201|SNRPA|1277|UTR5:1-206|CDS:207-1055|UTR3:1056-1277|,mRNA,1.0
ENST00000378307.9|ENSG00000167578.18|OTTHUMG00000182694.6|OTTHUMT00000463643.1|RAB4B-202|RAB4B|890|UTR5:1-67|CDS:68-433|UTR3:434-890|,mRNA,1.0
ENST00000595590.1|ENSG00000167600.14|OTTHUMG00000182721.5|OTTHUMT00000463646.2|CYP2S1-204|CYP2S1|759|UTR5:1-230|CDS:231-413|UTR3:414-759|,mRNA,1.0
ENST00000593513.1|ENSG00000167601.12|OTTHUMG00000182727.4|OTTHUMT00000463401.2|AXL-203|AXL|2557|UTR5:1-376|CDS:377-2257|UTR3:2258-2557|,mRNA,1.0
ENST00000595018.5|ENSG00000105323.16|OTTHUMG00000182740.6|OTTHUMT00000463404.1|HNRNPUL1-207|HNRNPUL1|2794|UTR5:1-69|CDS:70-2340|UTR3:2341-2794|,mRNA,1.0
ENST00000599614.5|ENSG00000105323.16|OTTHUMG00000182740.6|OTTHUMT00000463414.1|HNRNPUL1-213|HNRNPUL1|2447|CDS:1-1925|UTR3:1926-2447|,mRNA,1.0
ENST00000356385.8|ENSG00000142046.15|OTTHUMG00000168127.4|OTTHUMT00000398309.1|TMEM91-202|TMEM91|944|UTR5:1-61|CDS:62-481|UTR3:482-944|,mRNA,0.999
ENST00000221233.9|ENSG00000077348.9|OTTHUMG00000182759.3|OTTHUMT00000463492.2|EXOSC5-201|EXOSC5|998|UTR5:1-31|CDS:32-739|UTR3:740-998|,mRNA,1.0
ENST00000438807.7|ENSG00000105341.18|OTTHUMG00000182342.5|OTTHUMT00000460600.1|DMAC2-204|DMAC2|1454|UTR5:1-11|CDS:12-488|UTR3:489-1454|,mRNA,0.999
ENST00000221992.10|ENSG00000105388.15|OTTHUMG00000151061.4|OTTHUMT00000321132.3|CEACAM5-201|CEACAM5|2874|UTR5:1-114|CDS:115-2223|UTR3:2224-2874|,mRNA,1.0
ENST00000596544.1|ENSG00000170956.17|OTTHUMG00000150142.7|OTTHUMT00000462916.3|CEACAM3-205|CEACAM3|474|UTR5:1-177|CDS:178-474|,mRNA,0.999
ENST00000599589.5|ENSG00000076928.17|OTTHUMG00000182679.5|OTTHUMT00000463371.1|ARHGEF1-218|ARHGEF1|2636|CDS:1-2108|UTR3:2109-2636|,mRNA,1.0
ENST00000598965.1|ENSG00000105722.10|OTTHUMG00000182788.3|OTTHUMT00000463689.2|ERF-207|ERF|264|UTR5:1-79|CDS:80-264|,mRNA,1.0
ENST00000403461.5|ENSG00000079385.22|OTTHUMG00000151078.8|OTTHUMT00000321417.1|CEACAM1-208|CEACAM1|1263|UTR5:1-6|CDS:7-1113|UTR3:1114-1263|,mRNA,1.0
ENST00000594378.1|ENSG00000221826.10|OTTHUMG00000151120.4|OTTHUMT00000464348.1|PSG3-203|PSG3|1947|UTR5:1-201|CDS:202-477|UTR3:478-1947|,mRNA,1.0
ENST00000187910.6|ENSG00000170848.15|OTTHUMG00000151127.5|OTTHUMT00000321435.1|PSG6-201|PSG6|1674|UTR5:1-66|CDS:67-1341|UTR3:1342-1674|,mRNA,0.999
ENST00000320078.12|ENSG00000243130.8|OTTHUMG00000151546.5|OTTHUMT00000323079.2|PSG11-202|PSG11|1532|UTR5:1-97|CDS:98-1105|UTR3:1106-1532|,mRNA,0.999
